Date:,5/1/19,Time:,9:43 AM,Operator:,,,,,,,,,,,,,,,,,
Date,Time,Runtime (h),Iteration,Permeate Conductivity [High] (uS),Permeate Conductivity [Low] (uS),Reject Conductivity (mS),Feed Pressure (psi),Feed Volume (L),Feed Temperature (C),Permeate Flowrate (L/min),Reject Flowrate (L/min),Feed Flowrate (L/min),Feed Pump Power (%),Temperatre Valve Open (%),Reject Valve Open (%),Water Flux (LMH),Total Permeate  (L),Permeate Tank Level,Feed Cleaning Valve State,Permeate Discharge Valve State,System Mode
5/1/19,9:59:31 AM,17.012415,3832,675.537745,762.562862,61.085814,824.611096,20.853276,19.497508,1.240374,6.120584,7.360958,72.306125,80,23,27.625251,8.631568,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:00:31 AM,17.029082,4072,667.615177,729.40597,61.121927,642.417061,20.320868,19.42698,0.583261,5.342437,5.925698,49.173777,80,23,12.990232,9.33482,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:01:31 AM,17.045749,4312,667.670813,721.320393,61.014201,505.851837,20.836591,19.433842,0.155997,4.489941,4.645938,52.260998,80,23,3.474323,10.027612,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:02:31 AM,17.062415,4552,662.805384,725.296166,54.55944,671.208714,20.72019,19.828665,0.897659,5.277069,6.174728,62.287229,80,23,19.992406,10.607589,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:03:31 AM,17.079082,4792,698.041762,826.908921,61.078775,849.778377,19.92519,19.387602,1.163414,5.844097,7.007511,65.583123,80,23,25.91122,11.320392,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:04:31 AM,17.095749,5032,671.413025,737.261782,61.000277,530.485894,20.321602,19.412436,0.113788,4.489757,4.603545,42.252288,80,23,2.53425,11.993255,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:05:31 AM,17.112416,5272,652.226177,718.319098,61.133864,842.355795,21.054201,19.521723,1.10443,5.751846,6.856277,74.309881,80,23,24.597559,12.734195,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:06:31 AM,17.129082,5512,665.996682,719.380437,61.027209,751.74459,19.89022,19.506152,0.891075,5.608193,6.499267,53.495007,80,23,19.84576,13.482741,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): Ramp Down
5/1/19,10:07:31 AM,17.145748,5752,761.628357,878.020703,61.281383,662.484842,20.23175,19.475827,0.653764,5.319471,5.973235,48.864038,80,23,14.56044,14.011525,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:08:31 AM,17.162415,5992,674.41295,743.495405,61.04894,521.181986,20.254583,19.47329,0.354833,4.602131,4.956964,56.983271,80,23,7.902732,14.781381,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:09:31 AM,17.179082,6232,655.57436,725.452514,61.040372,890.043857,20.62727,19.500595,1.398755,6.184717,7.583473,69.076833,80,23,31.152677,15.524355,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:10:31 AM,17.195749,6472,665.540545,721.414988,61.077401,524.810356,20.77495,19.444611,0.205065,4.829212,5.034277,44.040608,80,23,4.567149,16.189784,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:11:31 AM,17.212415,6712,858.515512,791.779232,60.032693,448.128414,20.264361,19.520077,0.078203,4.328999,4.407202,44.709524,80,23,1.741712,16.7069,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:12:31 AM,17.229082,6952,685.006915,778.600114,61.075104,838.049492,19.714535,19.634236,1.251372,5.849726,7.101099,75.139509,80,23,27.870211,17.472336,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:13:31 AM,17.245764,7190,657.904049,721.363759,61.178554,639.573848,19.956203,19.503406,0.679722,5.323693,6.003415,50.026383,80,23,15.138581,18.171634,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:14:31 AM,17.262446,7411,668.115427,720.38256,61.012974,548.83392,20.249686,19.557743,0.292863,4.419609,4.712472,54.867064,80,23,6.522558,18.847921,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:15:31 AM,17.279132,7631,658.139535,720.297221,58.311775,301.341566,20.211082,20.076879,0.050399,3.394729,3.445128,30.607249,80,23,1.122467,19.475422,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): Low
5/1/19,10:16:31 AM,17.295818,7860,696.186202,841.954575,61.276641,840.781163,20.73969,19.457646,1.151737,5.763456,6.915193,62.314599,80,23,25.651149,20.102727,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:17:31 AM,17.312485,8100,647.16622,718.408494,61.213899,415.528031,20.769043,19.461007,0.10246,4.448472,4.550932,43.021098,80,23,2.281965,20.819306,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:18:31 AM,17.329151,8340,654.416894,711.237038,60.932024,872.948563,20.243227,19.611392,1.151965,5.946564,7.09853,73.842221,80,23,25.656242,21.52511,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:19:31 AM,17.345818,8580,645.456182,708.390696,61.180843,649.919623,20.392038,19.52824,0.552246,5.2327,5.784947,49.330041,80,23,12.299473,22.286207,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:20:31 AM,17.362485,8820,780.002603,851.97491,61.240069,580.843517,20.3306,19.53126,0.32885,5.03397,5.362821,45.465194,80,23,7.324064,22.879889,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:21:31 AM,17.379151,9060,660.415245,736.33181,61.043585,642.317371,20.335027,19.502171,0.550848,4.852725,5.403573,60.412138,80,23,12.268327,23.634393,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:22:31 AM,17.395818,9300,635.208818,707.355732,60.962937,917.603038,20.258155,19.492773,1.290248,6.084456,7.374704,66.857014,80,23,28.736046,24.341957,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:23:31 AM,17.412485,9540,645.87144,699.073103,61.003032,514.219032,20.315165,19.452844,0.090563,4.555963,4.646526,44.789179,80,23,2.016987,25.049754,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:24:31 AM,17.429152,9780,792.121942,708.306626,56.267358,497.611435,19.806551,19.630599,0.23291,4.664857,4.897767,49.216444,80,23,5.187295,25.641421,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:25:31 AM,17.445818,10020,666.125868,769.672566,61.054295,877.334709,19.730016,19.631699,1.358213,6.208969,7.567183,74.661499,80,23,30.249739,26.399652,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:26:31 AM,17.462485,10260,646.513976,706.381126,61.09668,558.864732,20.398293,19.519391,0.387956,5.123892,5.511849,46.211584,80,23,8.640451,27.13061,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:27:31 AM,17.479152,10500,636.958156,692.310078,60.941058,620.783514,20.262847,19.562131,0.537985,4.902929,5.440914,61.178248,80,23,11.98185,27.826636,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:28:31 AM,17.495818,10740,637.677478,692.191898,60.776092,284.509622,20.395055,19.669912,0.066349,3.604135,3.670483,29.412688,80,23,1.477697,28.575896,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): Low
5/1/19,10:29:31 AM,17.512485,10980,701.633559,830.883427,61.251238,759.810834,20.215328,19.49929,1.11536,6.180635,7.295995,61.340877,80,23,24.840985,29.122851,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:30:31 AM,17.529151,11220,643.965216,711.27381,60.979461,450.458709,20.140165,19.487216,0.084823,4.454528,4.539351,43.155789,80,23,1.889149,29.85598,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:31:31 AM,17.545818,11460,638.04365,697.192237,60.993082,905.956661,19.283129,19.607276,1.25719,6.000512,7.257702,74.061285,80,23,27.999783,30.558936,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:32:31 AM,17.562485,11700,634.460059,691.10431,61.216196,639.241198,20.378912,19.524193,0.48337,5.266606,5.749976,48.168088,80,23,10.765479,31.272461,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:33:31 AM,17.579152,11940,807.684242,781.487033,60.787571,490.931378,20.341956,19.516375,0.160964,4.723445,4.884409,43.313526,80,23,3.584952,31.854478,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:34:31 AM,17.595818,12180,647.934628,735.485909,61.114585,770.070932,20.68464,19.600689,0.846544,5.296641,6.143185,66.951998,80,23,18.853984,32.549986,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:35:31 AM,17.612485,12420,622.906472,695.211578,61.201349,799.293684,20.839755,19.485364,1.146561,5.895062,7.041624,61.17961,80,23,25.53589,33.297694,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:36:31 AM,17.629151,12660,628.499351,687.183696,61.143969,525.533448,20.013732,19.460802,0.089782,4.448801,4.538583,43.188659,80,23,1.999592,34.052488,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:37:31 AM,17.645818,12900,621.139141,681.099826,54.936957,623.462078,20.474803,20.088817,0.683269,4.998565,5.681834,57.462649,80,23,15.217574,34.568176,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): Ramp Up
5/1/19,10:38:31 AM,17.662485,13140,655.178752,776.553771,61.191709,906.925531,19.391639,19.596711,1.292346,6.002608,7.294953,72.568714,80,23,28.782751,35.32699,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:39:31 AM,17.679151,13380,614.884154,683.244695,61.156054,578.708144,20.601959,19.502515,0.446974,5.050478,5.497451,47.065399,80,23,9.95487,36.013851,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:40:31 AM,17.695818,13620,599.151789,657.101644,61.216196,646.18109,20.745079,19.518362,0.5139,4.980672,5.494572,59.441153,80,23,11.445435,36.737523,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:41:31 AM,17.712485,13860,580.891971,644.943035,60.939987,875.531022,19.668725,19.490782,1.352954,6.105368,7.458322,67.853955,80,23,30.132596,37.485938,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:42:31 AM,17.729151,14100,669.27455,771.44958,61.185896,829.763885,19.964902,19.463683,1.10126,5.832948,6.934208,62.710312,80,23,24.526939,37.991391,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:43:31 AM,17.745818,14340,571.185736,647.015626,61.227675,518.345389,20.304181,19.446943,0.125199,4.485239,4.610438,44.653508,80,23,2.788392,38.638522,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:44:31 AM,17.762485,14580,558.553126,609.840989,60.919629,845.69727,20.771196,19.625523,1.211131,5.890931,7.102062,73.022887,80,23,26.973961,39.297505,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:45:31 AM,17.779151,14820,549.729728,604.727667,61.106172,641.095143,20.037394,19.502721,0.600177,5.331571,5.931749,52.725657,80,23,13.366974,40.042093,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:46:31 AM,17.795818,15060,711.09618,631.908346,59.791223,492.32372,20.529743,19.572904,0.101824,4.739916,4.84174,43.261017,80,23,2.267798,40.565798,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:47:31 AM,17.812485,15300,564.384648,652.090906,60.979772,743.09877,20.532593,19.577911,0.704408,5.051703,5.756111,62.82205,80,23,15.688367,41.300393,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:48:31 AM,17.829151,15540,528.796856,594.728383,61.053837,843.374372,20.699016,19.459292,1.093664,5.912132,7.005795,63.857113,80,23,24.357764,42.050804,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:49:31 AM,17.845818,15780,532.460626,582.70634,61.144885,477.406845,20.653819,19.467525,0.141638,4.37854,4.520178,42.798036,80,23,3.154518,42.73579,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:50:31 AM,17.862485,16020,529.521071,581.608355,59.017221,304.569065,20.612509,20.057121,0.023668,3.58468,3.608348,31.24692,80,23,0.527123,43.384958,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): Low
5/1/19,10:51:31 AM,17.879151,16260,575.447849,689.278604,61.25307,951.50053,19.817559,19.608306,1.404006,6.03392,7.437926,72.362945,80,23,31.269624,44.060683,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:52:31 AM,17.895818,16500,529.08135,588.807328,61.248025,490.826911,20.471363,19.525154,0.118938,4.882719,5.001658,44.352346,80,23,2.648964,44.747626,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:53:31 AM,17.912485,16740,519.944023,567.589803,60.970745,725.8069,20.367567,19.547726,0.695492,5.00978,5.705272,63.991535,80,23,15.489799,45.478447,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:54:31 AM,17.929151,16980,512.497241,568.567072,61.124225,858.761165,20.047967,19.474042,1.251806,6.048621,7.300427,66.744926,80,23,27.879867,46.239662,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:55:31 AM,17.945818,17220,650.280653,677.126589,61.095454,745.058607,20.392193,19.470475,0.948337,5.770049,6.718387,59.483788,80,23,21.121096,46.810424,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:56:31 AM,17.962485,17460,529.027371,603.82014,61.294546,513.292289,20.22582,19.491402,0.120922,4.655755,4.776677,47.423681,80,23,2.693131,47.583402,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:57:31 AM,17.979152,17700,524.063928,574.815151,61.048482,903.233627,21.00133,19.583058,1.402174,6.033095,7.435269,74.453963,80,23,31.228823,48.308082,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:58:31 AM,17.995818,17940,522.556548,571.752103,61.084898,567.568345,20.03607,19.51253,0.340427,5.308069,5.648495,46.56711,80,23,7.581885,49.001167,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,10:59:31 AM,18.012485,18180,614.123953,571.598419,55.465043,467.506225,20.320157,19.605905,0.157854,4.522793,4.680647,42.294737,80,23,3.515685,49.522454,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,11:00:31 AM,18.029151,18420,558.661005,654.001951,60.936308,710.887405,20.121506,19.532976,0.923672,5.436971,6.360643,69.514754,80,23,20.571762,50.234472,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,11:01:31 AM,18.045818,18660,519.597422,582.710271,61.167075,775.806422,20.381594,19.450788,1.010617,5.800012,6.81063,59.785371,80,23,22.508185,50.965234,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,11:02:31 AM,18.062485,18900,523.732006,569.767514,61.096525,451.409708,20.608671,19.444956,0.070974,4.362246,4.433221,45.0126,80,23,1.580721,51.684589,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,11:03:31 AM,18.079151,19140,522.827941,569.517966,61.115198,313.978611,20.356824,19.644939,0.023668,3.751273,3.774941,29.740379,80,23,0.527123,52.395895,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): Low
5/1/19,11:04:31 AM,18.095818,19380,590.938178,693.153316,61.188806,905.85247,20.671142,19.555339,1.39323,6.047725,7.440955,71.612092,80,23,31.029628,52.985264,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,11:05:31 AM,18.112485,19620,535.977216,588.715396,61.13218,478.735699,20.468919,19.481864,0.142638,4.746232,4.88887,44.745984,80,23,3.176793,53.68027,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,11:06:31 AM,18.129151,19860,532.679698,578.625447,61.043119,709.586437,20.905606,19.565287,0.833732,5.332423,6.166155,67.161239,80,23,18.568651,54.413883,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,11:07:31 AM,18.145818,20100,517.086304,572.737234,60.974874,737.59886,20.072293,19.473837,1.049535,5.92323,6.972765,60.613819,80,23,23.37494,55.129029,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,11:08:31 AM,18.162485,20340,665.331259,636.951925,60.8471,677.283468,20.268236,19.474797,0.714459,5.81517,6.529629,52.558182,80,23,15.912231,55.659312,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,11:09:31 AM,18.179152,20580,530.593544,610.953429,61.176714,524.477017,20.339538,19.489136,0.194541,4.601946,4.796487,51.457525,80,23,4.332756,56.319441,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,11:10:31 AM,18.195818,20820,507.855777,565.714263,61.158351,882.671166,20.703311,19.596572,1.407921,6.2299,7.637821,71.8458,80,23,31.356821,57.132644,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,11:11:31 AM,18.212485,21060,511.225268,559.550191,61.06638,535.89613,19.960679,19.51548,0.210615,4.922564,5.133179,44.946052,80,23,4.690757,57.786426,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,11:12:31 AM,18.229151,21300,506.583883,554.494692,55.547832,536.499273,20.192063,20.142605,0.501929,4.619614,5.121542,52.000228,80,23,11.17881,58.351791,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): Ramp Up
5/1/19,11:13:31 AM,18.245818,21540,547.251282,645.903185,61.101888,797.702239,20.790756,19.580792,1.017286,5.607455,6.624741,69.396892,80,23,22.656712,59.036371,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,11:14:31 AM,18.262485,21780,502.722349,559.652584,61.103875,834.455164,20.334245,19.48804,0.989017,5.795665,6.784681,58.557477,80,23,22.027094,59.808408,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,11:15:31 AM,18.279152,22020,510.965317,556.509525,61.128051,496.228831,20.86971,19.502721,0.13013,4.350989,4.481119,47.977396,80,23,2.898211,60.490262,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,11:16:31 AM,18.295818,22260,507.371862,555.529656,61.059193,879.266477,20.500161,19.616194,1.31157,6.150025,7.461595,74.453078,80,23,29.210921,61.180732,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,11:17:31 AM,18.312485,22500,620.777862,682.08483,61.364475,958.491094,20.619979,19.577911,1.388937,6.531155,7.920092,70.701727,80,23,30.934014,61.846104,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,11:18:31 AM,18.329151,22740,527.222476,587.602955,61.069593,494.164803,20.237139,19.466773,0.126482,4.674598,4.80108,43.321109,80,23,2.81697,62.554428,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,11:19:31 AM,18.345818,22980,523.913514,567.564823,61.06409,698.197047,20.285427,19.60158,0.764087,5.121004,5.885092,66.661203,80,23,17.017537,63.269386,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,11:20:31 AM,18.362485,23220,513.738042,567.700121,60.981456,836.787342,20.366798,19.506152,1.129663,5.945504,7.075167,61.618568,80,23,25.159524,64.016403,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,11:21:31 AM,18.379151,23460,673.152499,594.765155,59.298483,650.847791,20.592154,19.565768,0.590548,5.444938,6.035487,51.370191,80,23,13.152521,64.575519,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,11:22:31 AM,18.395818,23700,542.760233,621.872288,61.188193,505.482067,20.820399,19.49881,0.087344,4.55826,4.645604,51.071795,80,23,1.945301,65.345257,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,11:23:31 AM,18.412485,23940,520.084651,577.552315,61.087343,899.556423,20.893913,19.554174,1.39345,6.152536,7.545987,72.912061,80,23,31.034528,66.054275,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,11:24:31 AM,18.429152,24180,527.776705,575.47313,61.03348,536.503546,20.584252,19.496339,0.200583,4.768428,4.969012,42.843564,80,23,4.467331,66.773252,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,11:25:31 AM,18.445818,24420,521.799582,570.747318,59.253948,314.176818,20.314057,20.038596,0.023668,3.329562,3.35323,30.565567,80,23,0.527123,67.442708,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): Low
5/1/19,11:26:31 AM,18.462485,24660,582.953503,678.883948,61.304799,790.861346,20.309031,19.548276,1.24095,5.807592,7.048542,73.739355,80,23,27.638088,68.062214,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,11:27:31 AM,18.479151,24900,518.242113,576.517351,61.18023,683.483868,20.260489,19.455931,0.766945,5.355934,6.122879,53.456391,80,23,17.081176,68.821746,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,11:28:31 AM,18.495818,25140,523.001241,568.524973,61.118256,514.615906,20.326703,19.483715,0.250964,4.791835,5.042799,52.584737,80,23,5.589399,69.552952,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,11:29:31 AM,18.512485,25380,513.057942,565.592026,61.108927,948.923308,20.409804,19.580518,1.352733,5.96994,7.322672,71.756026,80,23,30.127674,70.313925,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,11:30:31 AM,18.529151,25620,651.59019,666.965757,61.031951,897.239037,20.906869,19.528515,1.250847,6.027112,7.277959,66.149562,80,23,27.858515,70.917195,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/1/19,11:31:31 AM,18.545818,25860,533.747199,599.572375,61.139988,531.625798,19.938278,19.47034,0.062882,4.453748,4.516629,42.172027,80,23,1.400485,71.605682,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
