Date:,4/9/2019,Time:,2:02 PM,Operator:,Kurby
Date,Time,Runtime (h),Iteration,Permeate Conductivity [High] (uS),Permeate Conductivity [Low] (uS),Reject Conductivity (mS),Feed Pressure (psi),Feed Volume (L),Feed Temperature (C),Permeate Flowrate (L/min),Reject Flowrate (L/min),Feed Flowrate (L/min),Feed Pump Power (%),Temperatre Valve Open (%),Reject Valve Open (%),Water Flux (LMH),Total Permeate  (L),Permeate Tank Level,Feed Cleaning Valve State,Permeate Discharge Valve State,System Mode
4/9/2019,2:12:55 PM,0.170076,2401.000000,-7.600349,35.560942,11.429716,241.218433,20.063053,19.141925,0.674574,3.124715,3.799289,36.047627,80.000000,25.000000,15.023914,5.141702,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:13:55 PM,0.186743,2641.000000,-3.954612,35.513708,11.501946,243.822322,20.110354,19.189126,0.666189,3.107188,3.773377,35.881763,80.000000,25.000000,14.837164,5.824151,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:14:55 PM,0.203410,2881.000000,-0.251621,37.528540,11.504697,234.052769,19.980395,19.225143,0.707317,3.091410,3.798727,35.794845,80.000000,25.000000,15.753167,6.488915,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:15:55 PM,0.220077,3121.000000,5.161447,37.613879,11.527807,226.982500,20.129218,19.324896,0.666069,3.147034,3.813103,35.703786,80.000000,25.000000,14.834490,7.155279,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:16:55 PM,0.236743,3361.000000,4.844282,37.525878,11.450834,222.446659,20.020036,19.432673,0.658933,3.125919,3.784852,35.655162,80.000000,25.000000,14.675573,7.816113,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:17:55 PM,0.253410,3601.000000,6.359791,37.565313,11.446856,237.487480,19.852278,19.541069,0.663117,3.132114,3.795230,35.517914,80.000000,25.000000,14.768744,8.487339,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:18:55 PM,0.270077,3841.000000,9.923811,37.462857,11.472562,237.674018,19.889607,19.655437,0.701571,3.058319,3.759890,35.397817,80.000000,25.000000,15.625187,9.158168,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:19:55 PM,0.286744,4081.000000,10.116722,37.711073,11.484960,231.433421,19.799755,19.765823,0.653188,3.060560,3.713749,35.382736,80.000000,25.000000,14.547626,9.888077,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:20:55 PM,0.303410,4321.000000,11.767927,36.563128,11.482512,224.588716,20.155131,19.873259,0.699724,3.013129,3.712853,35.337566,80.000000,25.000000,15.584061,10.558657,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:21:55 PM,0.320077,4561.000000,11.177752,36.666916,11.500262,236.786783,19.912331,19.977814,0.669318,3.076013,3.745330,35.280019,80.000000,25.000000,14.906853,11.228686,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:22:55 PM,0.336743,4801.000000,13.151015,37.709805,11.460322,234.569546,20.069936,20.084701,0.661011,3.168895,3.829907,35.222036,80.000000,25.000000,14.721857,11.890190,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:23:55 PM,0.353410,5041.000000,14.274192,37.617810,11.505617,223.658665,19.921485,20.199409,0.710561,3.144470,3.855030,35.191969,80.000000,25.000000,15.825401,12.543497,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:24:55 PM,0.370077,5281.000000,14.478545,37.575838,11.465677,221.245586,20.089724,20.297582,0.660624,3.025184,3.685808,35.173302,80.000000,25.000000,14.713222,13.195133,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:25:55 PM,0.386743,5521.000000,15.400604,37.549526,11.472104,223.113337,20.105797,20.408039,0.664993,3.066447,3.731439,35.123600,80.000000,25.000000,14.810526,13.934549,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:26:55 PM,0.403410,5761.000000,16.265448,38.593747,11.496284,218.528455,20.103955,20.503126,0.698826,3.027350,3.726176,35.102290,80.000000,25.000000,15.564057,14.592836,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:27:55 PM,0.420076,6001.000000,16.798409,38.570098,11.475166,241.509186,19.655083,20.613853,0.697753,3.145107,3.842860,35.051066,80.000000,25.000000,15.540150,15.248210,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:28:55 PM,0.436743,6241.000000,17.584811,38.543850,11.493835,219.698817,19.718637,20.712646,0.662500,3.158837,3.821338,35.006869,80.000000,25.000000,14.755021,15.905461,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:29:55 PM,0.453410,6481.000000,16.569552,38.541187,11.467668,232.872645,20.112220,20.816515,0.656765,3.059450,3.716216,34.988449,80.000000,25.000000,14.627286,16.563381,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:30:55 PM,0.470077,6721.000000,17.192439,38.627857,11.414108,236.707560,19.847753,20.590871,0.645694,3.133997,3.779691,35.059972,80.000000,25.000000,14.380719,17.299818,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:31:55 PM,0.486743,6961.000000,8.104197,37.583700,11.328260,226.560428,20.009869,20.606031,0.699870,3.135628,3.835498,35.226535,80.000000,25.000000,15.587306,17.962388,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:32:55 PM,0.503410,7201.000000,6.237155,35.604309,11.369884,220.377164,19.999632,20.472596,0.661068,3.189754,3.850821,35.361196,80.000000,25.000000,14.723115,18.616480,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:33:55 PM,0.520076,7441.000000,1.147841,34.583737,11.367129,227.397933,20.040485,20.379840,0.692031,3.110719,3.802751,35.468488,80.000000,25.000000,15.412727,19.265861,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:34:55 PM,0.536743,7681.000000,0.083536,37.985601,11.347236,225.317022,19.727394,20.243315,0.705877,3.078833,3.784711,35.540436,80.000000,25.000000,15.721102,19.927553,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:35:55 PM,0.553410,7921.000000,-1.119740,36.435754,11.357031,230.985393,19.944246,20.159206,0.657251,3.206583,3.863834,35.588536,80.000000,25.000000,14.638108,20.639288,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:36:55 PM,0.570077,8161.000000,-0.352989,36.668184,11.406610,248.804767,19.828026,20.088131,0.702765,3.171969,3.874734,35.628668,80.000000,25.000000,15.651789,21.300110,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:37:55 PM,0.586743,8401.000000,0.390876,34.581137,11.414108,230.610663,19.944257,19.969373,0.659916,3.139255,3.799171,35.648569,80.000000,25.000000,14.697451,21.971259,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:38:55 PM,0.603410,8641.000000,0.372883,34.472087,11.419925,232.594021,20.140297,19.862692,0.660820,3.031426,3.692247,35.684428,80.000000,25.000000,14.717602,22.643495,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:39:55 PM,0.620077,8881.000000,0.291165,34.610048,11.409975,233.910011,19.963086,19.774536,0.652962,3.026382,3.679344,35.687662,80.000000,25.000000,14.542579,23.310194,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:40:55 PM,0.636743,9121.000000,1.639924,33.783865,11.420227,235.182681,19.911608,19.684457,0.668859,3.074370,3.743229,35.734257,80.000000,25.000000,14.896631,23.979255,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:41:55 PM,0.653410,9361.000000,1.013763,33.543510,11.427116,245.119501,19.605074,19.601308,0.702686,3.228208,3.930894,35.757905,80.000000,25.000000,15.650024,24.633675,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:42:55 PM,0.670077,9601.000000,1.546724,33.459440,11.409210,238.340214,19.862238,19.538122,0.656579,3.189941,3.846521,35.787412,80.000000,25.000000,14.623144,25.285611,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:43:55 PM,0.686727,9793.000000,2.923301,33.414805,11.421605,223.575376,19.755364,19.469035,0.694497,3.074226,3.768723,35.795309,80.000000,25.000000,15.467633,25.978955,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:44:55 PM,0.703401,9891.000000,2.203939,33.560565,11.398958,234.513155,19.931073,19.398716,0.660268,3.054594,3.714862,35.847603,80.000000,25.000000,14.705304,26.668446,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:45:55 PM,0.720196,9991.000000,4.332549,33.605263,11.384727,227.908531,19.942657,19.318859,0.704194,3.240664,3.944858,35.903864,80.000000,25.000000,15.683608,27.338827,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:46:55 PM,0.736968,10092.000000,4.535285,32.500621,11.430329,225.411244,19.757782,19.271519,0.653467,3.223708,3.877174,35.950491,80.000000,25.000000,14.553823,28.008325,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:47:56 PM,0.753720,10193.000000,3.886238,32.603078,11.454660,230.373452,19.717157,19.193583,0.704902,3.294440,3.999342,35.978947,80.000000,25.000000,15.699375,28.674713,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:48:56 PM,0.770390,10295.000000,5.442626,32.374516,11.387940,253.178831,19.647792,19.124088,0.647258,3.180779,3.828037,35.950648,80.000000,25.000000,14.415541,29.346520,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:49:56 PM,0.787186,10398.000000,5.079690,32.469110,11.420996,231.372275,19.909046,19.110229,0.665319,3.124764,3.790083,36.013692,80.000000,25.000000,14.817789,30.063931,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:50:57 PM,0.803953,10501.000000,5.272601,32.473041,11.454047,230.313731,19.909084,19.031608,0.702453,3.214525,3.916979,36.054169,80.000000,25.000000,15.644841,30.720958,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:51:57 PM,0.820712,10604.000000,6.778324,32.476972,11.362996,229.547363,20.030116,18.981595,0.649547,3.174472,3.824018,36.041412,80.000000,25.000000,14.466515,31.366716,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:52:57 PM,0.837450,10708.000000,6.918914,32.473041,11.380136,246.905134,19.847370,18.932885,0.699956,3.136891,3.836847,36.081079,80.000000,25.000000,15.589215,32.080572,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:53:57 PM,0.854147,10813.000000,7.636618,31.557589,11.403704,229.024638,19.881907,18.888565,0.696144,3.174666,3.870810,36.150042,80.000000,25.000000,15.504314,32.715506,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:54:58 PM,0.870933,10919.000000,8.957599,31.583837,11.456496,250.876881,19.878490,18.851723,0.705329,3.324207,4.029535,36.121270,80.000000,25.000000,15.708879,33.420955,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:55:58 PM,0.887608,11025.000000,9.591928,31.519485,11.401561,247.857328,19.890543,18.799720,0.691877,3.114174,3.806051,36.126806,80.000000,25.000000,15.409291,34.064106,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:56:58 PM,0.904280,11131.000000,9.281313,31.469588,11.443643,241.877255,19.798540,18.741681,0.691803,3.320242,4.012046,36.132494,80.000000,25.000000,15.407643,34.769091,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:57:58 PM,0.921058,11238.000000,9.833885,31.564119,11.439662,240.561999,19.816848,18.700242,0.661355,3.032497,3.693852,36.232456,80.000000,25.000000,14.729510,35.471762,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:58:58 PM,0.937712,11345.000000,10.634965,31.483980,11.372177,230.908559,19.925382,18.666556,0.707938,3.275988,3.983926,36.241927,80.000000,25.000000,15.766991,36.114446,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,2:59:58 PM,0.954388,11453.000000,11.561956,31.439345,11.409975,237.672112,19.955253,18.643093,0.647038,3.300754,3.947792,36.244435,80.000000,25.000000,14.410656,36.764325,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,3:00:58 PM,0.971122,11563.000000,11.493259,31.377592,11.410743,251.724125,19.765301,18.584713,0.646216,3.287879,3.934095,36.248183,80.000000,25.000000,14.392338,37.429358,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,3:01:59 PM,0.987870,11674.000000,12.307439,31.564119,11.429564,255.526928,19.893888,18.543205,0.671177,3.096516,3.767693,36.311159,80.000000,25.000000,14.948270,38.165161,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,3:02:59 PM,1.004615,11786.000000,11.530863,31.487974,11.435839,230.200489,19.822395,18.556103,0.707827,3.082675,3.790501,36.309196,80.000000,25.000000,15.764514,38.829971,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,3:03:59 PM,1.021374,11898.000000,11.918342,31.477449,11.416708,248.628680,19.774599,18.475217,0.661532,3.172185,3.833718,36.320656,80.000000,25.000000,14.733461,39.490714,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,3:04:59 PM,1.038072,12012.000000,12.034428,31.594362,11.394060,236.822479,19.850352,18.451684,0.651191,3.252397,3.903588,36.357983,80.000000,25.000000,14.503142,40.139644,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,3:06:00 PM,1.054843,12127.000000,11.975556,31.721735,11.422370,236.695914,19.839549,18.419237,0.696719,3.187938,3.884657,36.269985,80.000000,25.000000,15.517124,40.856539,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,3:07:00 PM,1.071569,12242.000000,12.008267,31.502366,11.402477,237.291202,20.012359,18.386717,0.654549,3.227380,3.881929,36.315381,80.000000,25.000000,14.577930,41.493517,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,3:08:00 PM,1.088279,12358.000000,12.758682,31.568050,11.389318,240.411616,19.951344,18.356256,0.664311,3.209777,3.874088,36.344055,80.000000,25.000000,14.795339,42.196499,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,3:09:00 PM,1.105050,12476.000000,12.537953,31.640328,11.381821,239.940756,20.087872,18.343496,0.658389,3.080846,3.739235,36.381019,80.000000,25.000000,14.663445,42.817350,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,3:10:01 PM,1.121728,12594.000000,12.899272,31.646858,11.404313,247.447384,19.865281,18.308300,0.665272,3.167835,3.833108,36.411461,80.000000,25.000000,14.816757,43.507614,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,3:11:01 PM,1.138505,12713.000000,11.749934,31.610085,11.378910,235.754425,19.914533,18.288404,0.652256,3.203359,3.855615,36.413844,80.000000,25.000000,14.526868,44.197535,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,3:12:01 PM,1.155274,12833.000000,10.661126,32.501952,11.330709,228.041526,19.768393,18.272558,0.661564,3.265967,3.927531,36.427558,80.000000,25.000000,14.734169,44.896908,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,3:13:01 PM,1.171923,12953.000000,12.809347,32.692410,11.306684,235.166258,19.808198,18.229609,0.656748,3.236511,3.893259,36.425425,80.000000,25.000000,14.626910,45.540909,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,3:14:01 PM,1.188661,13074.000000,13.030036,32.738376,11.303012,234.640684,19.785138,18.215065,0.702234,3.198083,3.900317,36.459636,80.000000,25.000000,15.639951,46.195547,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,3:15:02 PM,1.205426,13195.000000,11.390273,32.550518,11.285720,240.163472,20.038056,18.178706,0.650664,3.138781,3.789445,36.468244,80.000000,25.000000,14.491403,46.855165,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,3:16:02 PM,1.222068,13314.000000,11.869295,30.755054,11.314488,256.126970,19.930918,18.162721,0.671919,3.174858,3.846777,36.514917,80.000000,25.000000,14.964780,47.564484,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,3:17:02 PM,1.238845,13433.000000,11.952671,30.619756,11.316172,254.311362,20.104894,18.123819,0.657396,3.119518,3.776914,36.493277,80.000000,25.000000,14.641336,48.261047,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,3:18:02 PM,1.255571,13552.000000,12.976097,30.523893,11.378146,256.942126,20.059409,18.136307,0.658403,3.155054,3.813457,36.547877,80.000000,25.000000,14.663754,48.941055,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,3:19:03 PM,1.272333,13671.000000,11.821867,30.920532,11.385492,238.440868,19.873559,18.136582,0.654471,3.127055,3.781526,36.500905,80.000000,25.000000,14.576198,49.639513,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,3:20:03 PM,1.288999,13789.000000,11.790813,30.715619,11.416556,249.525907,19.817150,18.079019,0.659817,3.207098,3.866914,36.524250,80.000000,25.000000,14.695252,50.269165,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,3:21:03 PM,1.305642,13907.000000,11.295455,30.669653,11.405846,243.111634,19.929545,18.065230,0.698605,3.056252,3.754858,36.568641,80.000000,25.000000,15.559139,50.959090,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,3:22:03 PM,1.322365,14025.000000,11.354327,30.569859,11.382892,245.798307,19.763966,18.049794,0.696541,3.229543,3.926084,36.502887,80.000000,25.000000,15.513166,51.662625,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,3:23:03 PM,1.339035,14258.000000,10.193547,30.719549,11.385340,232.129363,19.932337,18.033673,0.657259,3.114968,3.772227,36.530908,80.000000,25.000000,14.638290,52.332882,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,3:24:03 PM,1.355702,14498.000000,11.393548,30.607963,11.379830,255.197402,19.950020,18.038611,0.653431,3.145622,3.799052,36.547195,80.000000,25.000000,14.553021,53.004244,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Water Flux (Fixed)
4/9/2019,3:25:03 PM,1.372368,14736.000000,6.923806,29.720027,11.958725,474.264288,20.032906,17.780313,1.528465,4.508755,6.037220,51.747846,80.000000,25.000000,34.041543,53.821584,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/9/2019,3:26:03 PM,1.389012,14953.000000,3.376162,22.536777,11.971733,183.242364,19.979543,17.715617,0.391562,2.846776,3.238339,31.461687,80.000000,25.000000,8.720766,54.835306,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/9/2019,3:27:03 PM,1.405702,15160.000000,3.743991,22.595867,11.949392,432.325268,19.528636,17.862366,1.564264,4.401284,5.965548,59.489492,80.000000,25.000000,34.838843,55.923119,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/9/2019,3:28:03 PM,1.422368,15400.000000,3.807756,22.753483,12.016108,338.310775,19.612003,17.904076,1.138114,4.088332,5.226446,42.435791,80.000000,25.000000,25.347749,56.998613,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/9/2019,3:29:03 PM,1.439035,15640.000000,12.022985,30.730074,11.332699,278.062250,19.675412,17.874235,0.732379,3.366633,4.099011,35.067137,80.000000,25.000000,16.311332,57.762265,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/9/2019,3:30:03 PM,1.455702,15880.000000,4.806679,22.711448,11.986270,311.255072,19.940829,17.969732,1.011433,3.610158,4.621591,50.424810,80.000000,25.000000,22.526339,58.817718,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/9/2019,3:31:03 PM,1.472368,16120.000000,5.586490,22.689131,11.974182,461.627955,19.969592,17.971653,1.550376,4.670028,6.220404,54.560368,80.000000,25.000000,34.529526,59.890805,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/9/2019,3:32:03 PM,1.489035,16360.000000,5.138522,23.626932,11.994074,211.862203,20.000654,17.969391,0.500755,3.015804,3.516559,32.301981,80.000000,25.000000,11.152678,61.081286,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/9/2019,3:33:03 PM,1.505702,16600.000000,7.487861,22.654989,11.906084,49.635742,19.928583,18.194208,0.118576,1.302605,1.421182,13.508163,80.000000,25.000000,2.640897,62.013029,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): Low
4/9/2019,3:34:03 PM,1.522368,16840.000000,9.246985,24.487226,11.971120,467.068190,20.287568,18.132396,1.710781,4.388829,6.099610,59.225848,80.000000,25.000000,38.102029,62.955279,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/9/2019,3:35:03 PM,1.539035,17080.000000,8.022440,23.603284,11.985199,282.690659,19.920042,18.050480,0.819924,3.735993,4.555917,37.296952,80.000000,25.000000,18.261116,63.982234,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/9/2019,3:36:03 PM,1.555702,17320.000000,9.528164,23.654512,11.990096,287.397350,19.942657,18.166357,0.817006,3.389848,4.206853,45.268700,80.000000,25.000000,18.196115,65.063340,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/9/2019,3:37:03 PM,1.572368,17560.000000,7.479654,23.633494,11.991319,483.444985,19.958909,18.177196,1.737251,4.869728,6.606978,59.159251,80.000000,25.000000,38.691548,66.125623,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/9/2019,3:38:03 PM,1.589035,17800.000000,10.224600,30.728743,11.930109,447.651834,19.836806,18.196818,1.477983,4.569614,6.047597,50.800814,80.000000,25.000000,32.917216,67.017964,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/9/2019,3:39:03 PM,1.605702,18040.000000,8.619166,23.784548,11.994532,203.861882,19.931505,18.134522,0.461567,2.968049,3.429616,33.125500,80.000000,25.000000,10.279881,68.114209,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
4/9/2019,3:40:03 PM,1.622368,18280.000000,7.605565,23.688654,12.003255,456.574626,19.724109,18.267206,1.510837,4.539373,6.050210,58.598373,80.000000,25.000000,33.648924,69.262379,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
