Date:,5/2/2019,Time:,9:14 AM,Operator:,
Date,Time,Runtime (h),Iteration,Permeate Conductivity [High] (uS),Permeate Conductivity [Low] (uS),Reject Conductivity (mS),Feed Pressure (psi),Feed Volume (L),Feed Temperature (C),Permeate Flowrate (L/min),Reject Flowrate (L/min),Feed Flowrate (L/min),Feed Pump Power (%),Temperatre Valve Open (%),Reject Valve Open (%),Water Flux (LMH),Total Permeate  (L),Permeate Tank Level,Feed Cleaning Valve State,Permeate Discharge Valve State,System Mode
5/2/2019,9:45:00 AM,0.500797,7187.000000,638.282372,579.537032,57.148319,724.474279,20.576348,19.008214,0.773884,5.095788,5.869672,65.559113,80.000000,23.000000,17.235721,18.116817,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,9:46:00 AM,0.517464,7427.000000,539.402264,622.639318,61.096525,834.022319,20.222089,18.951132,1.134625,5.990965,7.125590,63.314510,80.000000,23.000000,25.270043,18.844867,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,9:47:00 AM,0.534131,7667.000000,525.118408,562.477877,61.047559,476.629084,20.243598,18.942213,0.139912,4.439964,4.579876,45.049117,80.000000,23.000000,3.116084,19.541641,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,9:48:00 AM,0.550798,7907.000000,515.860103,547.419098,61.093312,838.016415,19.803904,19.140140,1.268695,5.874280,7.142975,76.524528,80.000000,23.000000,28.256016,20.258576,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,9:49:00 AM,0.567464,8147.000000,510.183888,538.469233,60.403015,307.738014,20.571210,19.370242,0.057699,3.427911,3.485610,30.805356,80.000000,23.000000,1.285048,21.010934,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): Low
5/2/2019,9:50:00 AM,0.584131,8387.000000,581.328457,655.060627,61.221706,554.873944,20.380342,19.150293,0.193175,5.081648,5.274823,43.912292,80.000000,23.000000,4.302341,21.574622,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,9:51:00 AM,0.600797,8627.000000,526.444282,562.514649,60.973493,697.561562,20.397847,19.320710,0.698528,5.186286,5.884814,63.738854,80.000000,23.000000,15.557410,22.260066,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,9:52:00 AM,0.617464,8867.000000,513.147906,547.402043,60.996140,799.519984,20.570887,19.308291,1.167201,5.823357,6.990558,63.732061,80.000000,23.000000,25.995560,22.984270,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,9:53:00 AM,0.634131,9107.000000,526.579939,551.518378,61.010072,511.634644,21.129856,19.313302,0.096782,4.510752,4.607534,43.846883,80.000000,23.000000,2.155497,23.647374,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,9:54:00 AM,0.650797,9347.000000,667.690384,641.870858,60.852758,534.760039,20.200123,19.294022,0.112882,4.409051,4.521933,48.934903,80.000000,23.000000,2.514086,24.241706,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,9:55:00 AM,0.667464,9587.000000,526.877532,587.655452,60.934935,921.620931,19.466922,19.380604,1.327185,6.201797,7.528982,75.846210,80.000000,23.000000,29.558688,25.012658,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,9:56:00 AM,0.684131,9827.000000,513.805121,543.392033,61.000432,564.757933,20.587114,19.382111,0.345648,5.088445,5.434093,47.210577,80.000000,23.000000,7.698184,25.682681,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,9:57:00 AM,0.700797,10067.000000,513.185470,539.510791,60.890253,574.215555,20.674861,19.505532,0.502441,4.815649,5.318090,60.898001,80.000000,23.000000,11.190232,26.361921,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,9:58:00 AM,0.717464,10307.000000,500.173588,532.298630,54.346579,759.700441,20.776380,19.844786,0.801360,5.249915,6.051275,62.802922,80.000000,23.000000,17.847659,26.904504,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,9:59:00 AM,0.734131,10547.000000,533.410463,617.845159,60.941058,764.801824,20.987530,19.553763,1.117028,5.911540,7.028568,64.254185,80.000000,23.000000,24.878128,27.662866,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:00:00 AM,0.750797,10787.000000,513.800229,543.506346,60.997522,487.694599,20.558242,19.546971,0.076017,4.374451,4.450468,44.370951,80.000000,23.000000,1.693020,28.417690,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:01:00 AM,0.767464,11027.000000,507.348977,531.291183,60.799663,903.617591,19.712969,19.657632,1.383609,6.085363,7.468972,75.410020,80.000000,23.000000,30.815352,29.192195,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:02:00 AM,0.784131,11267.000000,516.224696,541.554534,61.014504,671.493954,20.287050,19.580382,0.635599,5.470709,6.106307,54.865308,80.000000,23.000000,14.155869,29.877432,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): Ramp Down
5/2/2019,10:03:00 AM,0.800797,11507.000000,607.398072,658.839349,61.144730,524.787065,21.141911,19.604325,0.293539,4.826455,5.119995,45.806097,80.000000,23.000000,6.537622,30.466638,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:04:00 AM,0.817464,11747.000000,532.102582,569.531153,60.943658,716.082827,20.603331,19.747298,0.710766,5.127849,5.838616,63.216750,80.000000,23.000000,15.829984,31.187778,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:05:00 AM,0.834131,11987.000000,521.130924,554.469712,60.839137,828.384222,21.343677,19.711691,1.285363,6.044300,7.329663,66.968005,80.000000,23.000000,28.627242,31.980514,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:06:00 AM,0.850798,12227.000000,526.274217,551.585393,60.922385,484.141157,20.073603,19.724590,0.080986,4.538308,4.619294,43.409074,80.000000,23.000000,1.803695,32.686116,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:07:00 AM,0.867464,12467.000000,669.505144,580.501113,59.964448,469.703249,20.344302,19.722875,0.107071,4.506241,4.613312,49.492196,80.000000,23.000000,2.384655,33.257929,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:08:00 AM,0.884131,12707.000000,535.821909,605.789007,60.877548,892.952488,20.154494,19.741880,1.298222,6.166452,7.464674,73.086436,80.000000,23.000000,28.913622,33.959315,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:09:00 AM,0.900797,12947.000000,516.411096,550.420329,60.887498,588.247125,20.806168,19.711006,0.430607,5.164980,5.595587,47.184079,80.000000,23.000000,9.590356,34.693673,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:10:00 AM,0.917464,13187.000000,515.987631,539.607985,60.829653,597.115616,20.828531,19.833811,0.505236,4.829335,5.334572,59.533724,80.000000,23.000000,11.252480,35.468677,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:11:00 AM,0.934131,13427.000000,511.712497,542.347876,58.048263,310.394711,20.479832,20.325092,0.023668,3.498103,3.521771,30.933507,80.000000,23.000000,0.527123,36.039082,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): Low
5/2/2019,10:12:00 AM,0.950797,13667.000000,553.509505,637.751924,61.127896,852.128931,19.993063,19.847942,1.124278,6.033274,7.157552,65.645911,80.000000,23.000000,25.039609,36.702103,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:13:00 AM,0.967464,13907.000000,513.316235,547.323235,60.920243,448.684469,20.058663,19.830380,0.112007,4.687882,4.799889,44.079962,80.000000,23.000000,2.494598,37.398588,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:14:00 AM,0.984131,14147.000000,508.462328,532.215892,60.733397,797.953989,19.922653,19.913118,1.112203,5.516303,6.628506,74.913351,80.000000,23.000000,24.770661,38.145466,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:15:00 AM,1.000797,14387.000000,501.971934,535.486388,60.900653,679.119314,20.122614,19.841494,0.732885,5.708425,6.441310,55.273401,80.000000,23.000000,16.322599,38.887233,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:16:00 AM,1.017464,14627.000000,627.274807,640.843755,60.881987,625.341475,20.180249,19.861046,0.418668,5.213253,5.631921,48.675786,80.000000,23.000000,9.324449,39.426837,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:17:00 AM,1.034131,14867.000000,511.246496,558.488916,60.955743,598.354749,20.279209,19.958259,0.492921,4.761860,5.254781,59.405912,80.000000,23.000000,10.978201,40.191020,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:18:00 AM,1.050797,15107.000000,501.296725,536.455732,60.785429,863.753349,20.825368,19.946665,1.288846,6.307642,7.596488,71.128961,80.000000,23.000000,28.704812,40.912726,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:19:00 AM,1.067464,15347.000000,512.036133,537.425012,60.889640,522.194591,20.131120,19.923888,0.119675,4.592195,4.711870,41.751153,80.000000,23.000000,2.665364,41.620671,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:20:00 AM,1.084131,15587.000000,602.589937,544.195899,55.881428,489.926629,20.087331,20.037775,0.178899,4.397128,4.576027,47.998865,80.000000,23.000000,3.984389,42.197791,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:21:00 AM,1.100797,15827.000000,533.868177,604.671240,60.885200,890.405771,21.502868,19.933770,1.359777,6.017916,7.377693,76.455694,80.000000,23.000000,30.284558,42.942742,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:22:00 AM,1.117464,16067.000000,506.887947,541.475726,60.869747,609.121931,20.524461,19.938571,0.533707,5.589017,6.122724,49.217179,80.000000,23.000000,11.886574,43.681647,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:23:00 AM,1.134131,16307.000000,511.019296,538.483689,60.839750,609.307757,20.335543,20.009990,0.458090,4.692430,5.150520,57.786760,80.000000,23.000000,10.202452,44.387037,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:24:00 AM,1.150797,16547.000000,504.097229,531.389708,60.792623,287.036631,20.533676,20.155434,0.069758,3.440611,3.510369,29.583110,80.000000,23.000000,1.553621,45.155527,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): Low
5/2/2019,10:25:00 AM,1.167464,16787.000000,560.187957,647.928479,61.100048,723.873524,20.278245,20.027621,0.892190,5.786013,6.678202,58.584471,80.000000,23.000000,19.870597,45.700153,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:26:00 AM,1.184131,17027.000000,517.398576,552.524494,60.843887,437.581789,20.272916,19.992084,0.055773,4.246983,4.302756,46.225934,80.000000,23.000000,1.242154,46.396228,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:27:00 AM,1.200798,17267.000000,504.780645,540.469610,60.999967,882.871555,21.047379,20.026317,1.312982,6.157086,7.470068,73.524046,80.000000,23.000000,29.242364,47.143058,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:28:00 AM,1.217464,17507.000000,507.883635,537.465779,60.803637,594.922910,20.381004,19.964710,0.420799,5.210831,5.631629,47.865392,80.000000,23.000000,9.371906,47.822930,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:29:00 AM,1.234131,17747.000000,654.292680,606.695266,60.580376,556.714567,20.633321,20.021720,0.248284,4.960490,5.208774,44.609237,80.000000,23.000000,5.529708,48.406952,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:30:00 AM,1.250797,17987.000000,526.905311,581.680506,60.933708,643.331676,20.660797,20.112280,0.625371,4.971518,5.596889,61.758538,80.000000,23.000000,13.928075,49.116384,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:31:00 AM,1.267464,18227.000000,507.115226,547.536010,60.891324,880.365173,21.074411,20.102948,1.220104,6.151469,7.371573,65.945949,80.000000,23.000000,27.173808,49.917000,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:32:00 AM,1.284131,18467.000000,510.703789,543.393364,61.049553,462.028412,20.351266,20.069401,0.116465,4.601537,4.718002,44.984935,80.000000,23.000000,2.593875,50.659107,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:33:00 AM,1.300798,18707.000000,506.973019,541.463934,54.748730,589.281873,20.173824,20.654262,0.605746,4.893059,5.498804,55.785522,80.000000,23.000000,13.490992,51.217332,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): Ramp Up
5/2/2019,10:34:00 AM,1.317464,18947.000000,554.214149,636.854794,60.862250,881.178215,20.773349,20.127785,1.417241,6.004432,7.421673,76.098994,80.000000,23.000000,31.564381,51.880653,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:35:00 AM,1.334131,19187.000000,511.424768,551.419916,60.788945,617.832710,20.089761,19.991124,0.561011,5.126892,5.687902,50.672331,80.000000,23.000000,12.494671,52.646104,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:36:00 AM,1.350798,19427.000000,515.397495,549.410282,60.844803,547.835097,20.268921,19.964296,0.373017,4.778761,5.151779,57.193509,80.000000,23.000000,8.307739,53.413060,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:37:00 AM,1.367464,19667.000000,503.395900,544.463833,60.697897,887.054556,20.489515,19.982822,1.419052,6.281842,7.700894,74.173222,80.000000,23.000000,31.604724,54.097490,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:38:00 AM,1.384131,19907.000000,594.816126,663.906641,61.116269,814.302945,20.490983,19.882178,1.106461,5.892801,6.999262,62.924729,80.000000,23.000000,24.642777,54.668149,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:39:00 AM,1.400798,20147.000000,509.068879,562.603919,60.806850,424.648042,20.424336,19.828735,0.100035,4.416806,4.516841,43.307817,80.000000,23.000000,2.227942,55.361885,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:40:00 AM,1.417464,20387.000000,506.520118,543.528663,60.715344,838.035710,20.635149,19.898368,1.246074,6.092578,7.338651,75.878906,80.000000,23.000000,27.752198,56.068405,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:41:00 AM,1.434131,20627.000000,503.050957,541.492781,60.778234,662.080112,20.478015,19.815561,0.573520,5.525846,6.099366,50.384981,80.000000,23.000000,12.773275,56.804893,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:42:00 AM,1.450797,20867.000000,659.068065,577.536592,59.268640,524.092317,21.307407,19.869623,0.176239,4.881711,5.057950,43.637938,80.000000,23.000000,3.925154,57.439490,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:43:00 AM,1.467464,21107.000000,528.943956,604.684428,60.712131,630.220647,20.707582,19.832096,0.722383,5.009586,5.731969,67.713945,80.000000,23.000000,16.088713,58.141008,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:44:00 AM,1.484131,21347.000000,498.429143,546.571929,60.747321,836.509407,20.074398,19.748672,1.192646,5.951505,7.144152,65.373073,80.000000,23.000000,26.562276,58.890601,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:45:00 AM,1.500798,21587.000000,502.676577,541.373270,60.700807,442.335591,19.861852,19.670322,0.091253,4.395686,4.486939,44.959638,80.000000,23.000000,2.032363,59.581157,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:46:00 AM,1.517464,21827.000000,495.434110,535.531023,58.645525,307.993554,20.580714,20.291270,0.023668,3.554240,3.577908,31.243428,80.000000,23.000000,0.527123,60.238833,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): Low
5/2/2019,10:47:00 AM,1.534131,22067.000000,550.421272,641.880114,60.874032,910.237238,21.017715,19.759031,1.397220,6.083163,7.480383,75.615748,80.000000,23.000000,31.118488,60.891293,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:48:00 AM,1.550797,22307.000000,505.022602,548.549989,60.872192,602.530400,20.854033,19.675674,0.361386,5.070279,5.431665,46.745215,80.000000,23.000000,8.048693,61.625275,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:49:00 AM,1.567464,22547.000000,501.293411,537.465779,60.848629,667.006419,20.312085,19.739135,0.593211,5.006969,5.600179,60.460919,80.000000,23.000000,13.211817,62.340174,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
5/2/2019,10:50:00 AM,1.584131,22787.000000,497.600285,539.558088,60.821239,912.642185,19.402406,19.680135,1.371253,6.165978,7.537231,67.293307,80.000000,23.000000,30.540147,63.142914,FULL,CLOSED,OPEN,SYSTEM MODE: Auto Feed Pressure (Cycle): High
